Date,User,Tweets
2018-12-25 08:15:34+00:00,ImranKhanPTI,"Quaid envisaged Pakistan as a democratic, just and compassionate nation. Most importantly he wanted our minorities to be equal citizens. It should be remembered that his early political career was as an ambassador for Hindu Muslim unity."
2018-12-24 18:20:47+00:00,ImranKhanPTI,Wishing all our Christian citizens a happy and peaceful Christmas.
2018-12-21 08:45:57+00:00,ImranKhanPTI,I want to thank the UAE govt for supporting Pakistan so generously in our testing times. This reflects our commitment and friendship that has remained steadfast over the years.
2018-12-18 04:47:16+00:00,ImranKhanPTI,Pakistan has helped in the dialogue between Taliban and the US in Abu Dhabi. Let us pray that this leads to peace and ends almost three decades of suffering of the brave Afghan people. Pakistan will be doing everything within its power to further the peace process.
2018-12-16 13:14:57+00:00,ImranKhanPTI,Strongly condemn killing of innocent Kashmiri civilians in Pulwama IOK by Indian security forces. Only dialogue &amp; not violence &amp; killings will resolve this conflict. We will raise issue of India's human rights violations in IOK &amp; demand UNSC fulfil its J&amp;K plebiscite commitment
2018-12-16 11:17:41+00:00,ImranKhanPTI,"Ppl shd use PM's complaint portal, launched 28 Oct, to get immediate response &amp; effective resolution of their issues. 172000 complaints received in last 47 days of which 59000 resolved &amp; others in process. Of these, 29000 ppl gave feedback with 57% expressing 100% satisfaction."
2018-12-16 09:34:25+00:00,ImranKhanPTI,"Today as we remember &amp; pray for the survivors &amp; the victims' families, esp the parents, of the Peshawar APS terrorist attack, my govt commits itself to fully implementing NAP to rid Pak of all forms of terrorism, violence &amp; hatred."
2018-12-10 06:14:20+00:00,ImranKhanPTI,"As the nationwide campaign against polio begins across Pakistan, I call on the nation to step forward, take responsibility and make Pakistan #polio-free. #PakFightsPolio"
2018-12-07 05:00:52+00:00,ImranKhanPTI,Congratulations to Yasir Shah who broke an 82 year old record held by an  Australian &amp; became the fastest bowler to reach the 200 test wickets' milestone in just 33 matches. Last week he had equalled my record of 14 wickets in a test match. Stellar performance.
2018-12-03 05:31:14+00:00,ImranKhanPTI,"On International Day of Persons with Disabilities, I want to reiterate our govt's commitment to transforming the lives of those with disabilities by offering them equal opportunities in education &amp; employment. Our Bill to empower &amp; enable them to surmount all barriers is ready."
2018-11-24 04:29:41+00:00,ImranKhanPTI,"I have asked CM Punjab to set up tents for people sleeping on footpaths and provide them food until the Panah Gahs (shelters) are built, as the weather is turning increasingly cold. Peshawar and Karachi spots also being located."
2018-11-23 08:36:01+00:00,ImranKhanPTI,The failed attack against the Chinese Consulate was clearly a reaction to the unprecedented trade agreements that resulted from our trip to China. The attack was intended to scare Chinese investors and undermine CPEC. These terrorists will not succeed.
2018-11-23 08:28:27+00:00,ImranKhanPTI,Strongly condemn the terrorist attacks against Chinese Consulate in Karachi &amp; in Orakzai tribal area. My prayers go to the victims &amp; their families. Salute the brave security/police personnel who gave their lives &amp; denied success to terrorists in the mission ag Chinese Consulate.
2018-11-22 16:18:55+00:00,ImranKhanPTI,I want to express my heartfelt thanks to Prime Minister Mahathir Mohamad for his warm hospitality &amp; I want to thank his Ministers &amp; the Malaysian business community for welcoming us in the spirit of friendship. This trip will strengthen ties between our two countries.
2018-11-19 16:28:27+00:00,ImranKhanPTI,Trump’s false assertions add insult to the injury Pak has suffered in US WoT in terms of lives lost &amp; destabilised &amp; economic costs. He needs to be informed abt historical facts. Pak has suffered enough fighting US's war. Now we will do what is best for our people &amp; our interests
2018-11-19 11:42:02+00:00,ImranKhanPTI,"Instead of making Pakistan a scapegoat for their failures, the US should do a serious assessment of why, despite 140000 NATO troops plus 250,000 Afghan troops &amp; reportedly $1 trillion spent on war in Afghanistan, the Taliban today are stronger than before."
2018-11-19 11:39:52+00:00,ImranKhanPTI,3. Our tribal areas were devastated &amp; millions of ppl uprooted from their homes. The war drastically impacted lives of ordinary Pakistanis. 4. Pak continues to provide free lines of ground &amp; air communications(GLOCs/ALOCs).Can Mr Trump name another ally that gave such sacrifices?
2018-11-19 11:37:25+00:00,ImranKhanPTI,"Record needs to be put straight on Mr Trump's tirade against Pakistan: 1. No Pakistani was involved in 9/11 but Pak decided to participate in US War on Terror. 2. Pakistan suffered 75,000 casualties in this war &amp; over $123 bn was lost to economy. US ""aid"" was a miniscule $20 bn."
2018-11-18 11:49:24+00:00,ImranKhanPTI,Prayers and condolences on the passing of Ameer Tableeghi Jamaat Haji Abdul Wahab. He made a major contribution in spreading the message of Islam and peace; and he leaves behind a vacuum which cannot be filled easily.
2018-11-18 10:55:23+00:00,ImranKhanPTI,Doing a U-turn to reach one's objective is the hallmark of great leadership just as lying to save ill-gotten wealth is the hallmark of crooks.
2018-11-15 06:15:58+00:00,ImranKhanPTI,Have followed the shocking tragedy of the murder of SP Tahir Khan Dawar &amp; ordered KP govt to coordinate with Islamabad police in holding an inquiry immediately. MOS Interior Shahryar Afridi has been tasked to oversee it with an urgency &amp; present the report to me.
2018-11-07 04:02:54+00:00,ImranKhanPTI,Wishing all our Hindu citizens a happy Diwali.
2018-10-24 01:58:58+00:00,ImranKhanPTI,"Our government is fully committed to ending polio in Pakistan. On #WorldPolioDay, I am confident, together with our people, we will achieve a safer, healthier and polio-free Pakistan for our children."
2018-10-22 04:48:25+00:00,ImranKhanPTI,Strongly condemn the new cycle of killings of innocent Kashmiris in IOK by Indian security forces. It is time India realised it must move to resolve the Kashmir dispute through dialogue in accordance with the UN SC resolutions &amp; the wishes of the Kashmiri people.
2018-10-20 06:27:15+00:00,ImranKhanPTI,Saddened to learn of the tragic train accident in Amritsar India. Condolences go to the families of the deceased.
2018-10-18 16:40:43+00:00,ImranKhanPTI,"Condemnable terrorist attack targeting Kandahar's governor, police chief &amp; Intel chief. Our condolences &amp; prayers go to President Ghani, the families of the victims &amp; the ppl of Afghanistan. Peace &amp; security of Pakistan is inextricably linked to peace &amp; security in Afghanistan."
2018-10-12 08:58:01+00:00,ImranKhanPTI,Had an extensive mtg this morning on Overseas Pakistanis. We are going to announce a special package of incentives to encourage them to send remittances through banking channels by removing all hindrances &amp; procedural issues. Philippines did this successfully.
2018-10-11 04:54:17+00:00,ImranKhanPTI,"We have launched our most ambitious, landmark housing policy of building 5mn homes in 5 yrs. InshaAllah this will provide affordable houses for our less privileged strata of society, plus 6mn jobs, create demand in 40 industries directly involved in house building &amp; attract FDI."
2018-09-22 09:31:32+00:00,ImranKhanPTI,"Disappointed at the arrogant &amp; negative response by India to my call for resumption of the peace dialogue. However, all my life I have come across small men occupying big offices who do not have the vision to see the larger picture."
2018-09-18 08:29:07+00:00,ImranKhanPTI,I want to thank the people of Karachi for their generosity in supporting the Dam Fund. Rs 76 crores were raised at this Dam fundraiser.
2018-09-11 12:40:08+00:00,ImranKhanPTI,Sad to learn of Begum Kulsoom Nawaz's death. She was a courageous woman of great dignity and confronted her disease with fortitude. My condolences and prayers go to the Sharif family.
2018-09-10 13:15:24+00:00,ImranKhanPTI,"Met Chairman Wapda today &amp; emphasised urgency of building the Diamer Bhasha &amp; Mohmand Dams. I may supervise Dams project myself, given the urgency. 45 maf is total water outflow of Pak, of which 80% is in 3 mths &amp; only 20% in rest of 9 mths."
2018-09-10 07:14:14+00:00,ImranKhanPTI,"I have just got figures of 90% of state-owned land in KP, Punjab &amp; federal areas &amp; rest houses/official residences built on this land. The figures are startling: 34,459 kanals are rural &amp; 17,035 kanals are urban.Just the urban land with buildings is worth over Rs.300 billion!"
2018-09-02 12:37:39+00:00,ImranKhanPTI,"Had very constructive meetings with Punjab CM &amp; cabinet; &amp; the senior Punjab bureaucracy yesterday. Informed them all that priority must be given to achieving our 100-Days prog. We are determined to change governance in Pak, focusing on austerity, anti-corruption &amp; meritocracy."
